iter	Passed	Remaining
150	1548	213807
151	1567	214926
152	1579	215235
153	1591	215407
154	1602	215458
155	1614	215730
156	1625	215752
157	1634	215617
158	1646	215880
159	1657	215918
160	1667	215835
161	1677	215771
162	1688	215787
163	1696	215537
164	1707	215643
165	1718	215644
166	1727	215525
167	1738	215543
168	1750	215800
169	1761	215852
170	1771	215781
171	1780	215655
172	1792	215841
173	1803	215861
174	1815	216062
175	1828	216290
176	1840	216565
177	1851	216557
178	1860	216464
179	1872	216534
180	1882	216559
181	1893	216615
182	1903	216526
183	1914	216563
184	1925	216633
185	1936	216648
186	1946	216592
187	1956	216621
188	1967	216614
189	1978	216708
190	1988	216656
191	1998	216592
192	2008	216585
193	2018	216502
194	2029	216535
195	2040	216561
196	2051	216679
197	2062	216696
198	2073	216692
199	2084	216745
200	2093	216626
201	2102	216459
202	2112	216389
203	2121	216239
204	2131	216217
205	2143	216325
206	2154	216452
207	2168	216741
208	2181	216983
209	2193	217158
210	2289	225597
211	2320	227568
212	2333	227717
213	2347	228044
214	2364	228538
215	2382	229241
216	2394	229338
217	2406	229393
218	2417	229425
219	2429	229507
220	2440	229448
221	2449	229272
222	2459	229178
223	2470	229116
224	2479	228972
225	2490	228920
226	2504	229159
227	2516	229300
228	2529	229402
229	2541	229498
230	2553	229557
231	2564	229552
232	2574	229489
233	2586	229534
234	2598	229598
235	2608	229507
236	2619	229456
237	2630	229440
238	2640	229328
239	2651	229339
240	2663	229398
241	2676	229552
242	2690	229817
243	2703	229963
244	2719	230350
245	2731	230423
246	2744	230594
247	2756	230625
248	2768	230718
249	2777	230529
250	2788	230501
251	2800	230540
252	2810	230497
253	2824	230658
254	2835	230685
255	2847	230763
256	2859	230833
257	2872	230899
258	2886	231142
259	2898	231186
260	2909	231191
261	2921	231259
262	2934	231344
263	2944	231255
264	2954	231163
265	2965	231189
266	2978	231257
267	2989	231252
268	3002	231367
269	3015	231488
270	3028	231634
271	3042	231822
272	3053	231847
273	3066	231936
274	3078	231996
275	3090	232018
276	3099	231893
277	3109	231809
278	3120	231781
279	3132	231818
280	3144	231845
281	3154	231753
282	3165	231766
283	3178	231840
284	3189	231808
285	3200	231804
286	3212	231831
287	3228	232172
288	3241	232267
289	3252	232260
290	3263	232249
291	3273	232177
292	3284	232129
293	3295	232115
294	3308	232179
295	3318	232119
296	3328	232017
297	3339	231962
298	3350	231946
299	3362	231990
300	3372	231950
301	3384	231984
302	3394	231900
303	3405	231829
304	3415	231773
305	3427	231791
306	3439	231808
307	3449	231762
308	3460	231698
309	3472	231787
310	3485	231837
311	3495	231805
312	3506	231756
313	3516	231650
314	3527	231632
315	3538	231635
316	3549	231611
317	3559	231487
318	3569	231423
319	3580	231371
320	3590	231330
321	3600	231242
322	3611	231188
323	3621	231131
324	3632	231106
325	3643	231042
326	3653	231000
327	3671	231417
328	3685	231544
329	3699	231749
330	3713	231877
331	3726	231988
332	3739	232073
333	3751	232148
334	3765	232267
335	3779	232465
336	3792	232552
337	3806	232694
338	3819	232765
339	3831	232838
340	3843	232835
341	3855	232907
342	3869	233013
343	3884	233247
344	3897	233353
345	3910	233406
346	3922	233484
347	3934	233501
348	3948	233621
349	3961	233715
350	3973	233749
351	3987	233897
352	3999	233957
353	4012	234036
354	4026	234147
355	4040	234329
356	4056	234569
357	4069	234652
358	4079	234564
359	4091	234565
360	4102	234548
361	4112	234479
362	4122	234394
363	4135	234449
364	4147	234492
365	4159	234523
366	4170	234477
367	4182	234507
368	4193	234477
369	4205	234457
370	4216	234432
371	4228	234490
372	4240	234520
373	4253	234599
374	4265	234622
375	4276	234593
376	4288	234605
377	4300	234635
378	4313	234699
379	4326	234763
380	4340	234922
381	4352	234945
382	4365	234995
383	4376	234988
384	4387	234947
385	4398	234923
386	4411	234972
387	4422	234938
388	4432	234829
389	4443	234812
390	4454	234783
391	4466	234828
392	4478	234854
393	4491	234929
394	4505	235031
395	4522	235324
396	4540	235633
397	4562	236191
398	4575	236250
399	4588	236318
400	4601	236369
401	4614	236462
402	4631	236708
403	4647	236914
404	4661	237066
405	4675	237141
406	4691	237352
407	4705	237508
408	4722	237755
409	4739	238028
410	4756	238295
411	4772	238479
412	4787	238655
413	4800	238724
414	4813	238754
415	4826	238832
416	4839	238859
417	4853	238973
418	4864	238962
419	4876	238972
420	4889	238994
421	4899	238928
422	4911	238914
423	4922	238864
424	4933	238857
425	4945	238869
426	4958	238895
427	4970	238902
428	4981	238869
429	4993	238893
430	5004	238820
431	5015	238797
432	5026	238769
433	5037	238723
434	5051	238811
435	5062	238788
436	5075	238805
437	5088	238864
438	5101	238928
439	5115	239040
440	5127	239045
441	5139	239023
442	5151	239032
443	5161	238961
444	5173	238965
445	5183	238892
446	5193	238806
447	5203	238697
448	5213	238621
449	5223	238544
450	5233	238473
451	5245	238453
452	5256	238404
453	5267	238388
454	5281	238484
455	5292	238443
456	5303	238390
457	5313	238328
458	5324	238297
459	5336	238295
460	5348	238279
461	5360	238310
462	5374	238398
463	5398	238926
464	5415	239174
465	5428	239224
466	5442	239307
467	5454	239310
468	5467	239326
469	5479	239357
470	5490	239310
471	5501	239269
472	5512	239213
473	5523	239180
474	5534	239167
475	5546	239141
476	5557	239114
477	5567	239035
478	5578	239009
479	5591	239043
480	5602	238999
481	5614	238999
482	5625	238963
483	5636	238925
484	5647	238868
485	5659	238867
486	5672	238945
487	5686	239002
488	5698	239040
489	5711	239055
490	5723	239074
491	5748	239604
492	5771	240060
493	5784	240111
494	5795	240094
495	5808	240115
496	5820	240102
497	5831	240074
498	5841	240012
499	5853	240007
500	5868	240118
501	5882	240181
502	5893	240165
503	5905	240157
504	5918	240197
505	5933	240316
506	5946	240356
507	5955	240238
508	5966	240204
509	5977	240167
510	5989	240149
511	6002	240187
512	6027	240729
513	6058	241463
514	6089	242234
515	6138	243664
516	6200	245655
517	6260	247549
518	6280	247857
519	6307	248415
520	6331	248854
521	6347	249004
522	6359	248993
523	6371	248979
524	6390	249220
525	6404	249291
526	6418	249356
527	6432	249423
528	6446	249459
529	6459	249486
530	6483	249923
531	6505	250284
532	6519	250327
533	6532	250365
534	6550	250553
535	6562	250534
536	6574	250520
537	6587	250543
538	6603	250682
539	6620	250860
540	6633	250853
541	6645	250838
542	6657	250797
543	6666	250680
544	6680	250731
545	6691	250669
546	6703	250643
547	6716	250658
548	6731	250756
549	6743	250718
550	6754	250664
551	6765	250617
552	6776	250546
553	6789	250582
554	6802	250602
555	6817	250669
556	7018	257582
557	7604	278589
558	7627	278929
559	7676	280180
560	7751	282416
561	7800	283671
562	7834	284378
563	7874	285331
564	7912	286181
565	7940	286688
566	7961	286891
567	7984	287208
568	8008	287550
569	8027	287728
570	8054	288181
571	8088	288881
572	8113	289248
573	8155	290228
574	8178	290515
575	8188	290366
576	8212	290679
577	8222	290516
578	8231	290330
579	8253	290569
580	8263	290406
581	8285	290678
582	8338	292031
583	8370	292624
584	8381	292479
585	8390	292279
586	8406	292328
587	8414	292119
588	8424	291949
589	8435	291824
590	8450	291831
591	8460	291668
592	8470	291498
593	8486	291542
594	8497	291416
595	8508	291281
596	8528	291459
597	8539	291332
598	8551	291263
599	8586	291943
600	8606	292131
601	8617	292002
602	8627	291835
603	8646	291968
604	8659	291932
605	8671	291824
606	8695	292137
607	8708	292086
608	8729	292290
609	8742	292227
610	8759	292314
611	8783	292624
612	8806	292883
613	8817	292744
614	8831	292721
615	8860	293198
616	8890	293709
617	8905	293695
618	8931	294071
619	8949	294194
620	8970	294373
621	8982	294278
622	9007	294606
623	9017	294452
624	9058	295303
625	9069	295188
626	9086	295248
627	9097	295102
628	9116	295258
629	9143	295639
630	9185	296498
631	9211	296876
632	9230	296999
633	9250	297147
634	9263	297099
635	9294	297585
636	9311	297646
637	9337	298011
638	9360	298267
639	9382	298482
640	9397	298461
641	9409	298370
642	9425	298400
643	9441	298434
644	9451	298269
645	9461	298111
646	9471	297953
647	9488	297997
648	9499	297891
649	9510	297737
650	9525	297745
651	9535	297583
652	9545	297429
653	9554	297247
654	9570	297271
655	9582	297161
656	9602	297330
657	9614	297240
658	9625	297115
659	9645	297248
660	9659	297228
661	9669	297076
662	9688	297192
663	9705	297246
664	9721	297263
665	9729	297066
666	9738	296874
667	9748	296705
668	9764	296729
669	9775	296621
670	9785	296454
671	9799	296436
672	9821	296635
673	9831	296488
674	9846	296477
675	9863	296535
676	9877	296500
677	9891	296481
678	9900	296299
679	9909	296116
680	9923	296078
681	9934	295955
682	9942	295768
683	9952	295599
684	9965	295544
685	9979	295523
686	9989	295367
687	10003	295344
688	10016	295274
689	10026	295141
690	10035	294942
691	10048	294884
692	10057	294715
693	10065	294510
694	10074	294336
695	10088	294311
696	10098	294168
697	10107	293986
698	10124	294035
699	10133	293863
700	10141	293675
701	10150	293491
702	10162	293421
703	10173	293300
704	10182	293125
705	10191	292954
706	10204	292890
707	10217	292840
708	10226	292680
709	10235	292496
710	10252	292557
711	10261	292402
712	10275	292379
713	10291	292406
714	10301	292271
715	10310	292099
716	10324	292062
717	10334	291935
718	10343	291747
719	10351	291567
720	10365	291553
721	10374	291382
722	10383	291216
723	10391	291031
724	10404	290967
725	10416	290886
726	10427	290787
727	10449	290983
728	10459	290843
729	10470	290730
730	10484	290721
731	10496	290628
732	10505	290481
733	10515	290330
734	10535	290485
735	10545	290349
736	10554	290175
737	10568	290165
738	10578	290040
739	10587	289855
740	10599	289793
741	10611	289702
742	10618	289512
743	10628	289360
744	10640	289290
745	10651	289186
746	10660	289031
747	10669	288870
748	10677	288704
749	10691	288676
750	10701	288552
751	10711	288410
752	10725	288398
753	10739	288365
754	10748	288215
755	10757	288058
756	10776	288166
757	10786	288036
758	10801	288049
759	10822	288214
760	10831	288071
761	10846	288071
762	10855	287928
763	10865	287787
764	10873	287619
765	10881	287447
766	10897	287470
767	10908	287367
768	10918	287238
769	10934	287272
770	10943	287135
771	10953	286992
772	10968	287001
773	10977	286861
774	10988	286760
775	11004	286792
776	11017	286765
777	11028	286667
778	11038	286522
779	11053	286545
780	11062	286389
781	11070	286229
782	11084	286209
783	11094	286082
784	11103	285924
785	11112	285784
786	11126	285766
787	11138	285696
788	11147	285544
789	11157	285443
790	11180	285638
791	11189	285491
792	11204	285505
793	11218	285487
794	11227	285357
795	11236	285204
796	11252	285233
797	11262	285124
798	11272	284997
799	11281	284848
800	11299	284945
801	11310	284862
802	11328	284930
803	11338	284828
804	11348	284697
805	11357	284562
806	11374	284610
807	11387	284575
808	11395	284416
809	11409	284395
810	11418	284244
811	11426	284081
812	11436	283959
813	11448	283907
814	11458	283799
815	11467	283640
816	11475	283484
817	11487	283414
818	11500	283377
819	11509	283234
820	11517	283080
821	11531	283064
822	11540	282940
823	11549	282788
824	11559	282679
825	11573	282668
826	11583	282556
827	11592	282426
828	11606	282413
829	11620	282388
830	11630	282276
831	11646	282304
832	11658	282258
833	11671	282220
834	11687	282238
835	11712	282490
836	11731	282605
837	11749	282683
838	11762	282655
839	11788	282920
840	11803	282935
841	11824	283081
842	11842	283168
843	11868	283435
844	11895	283740
845	11915	283858
846	11942	284163
847	11965	284347
848	11985	284483
849	11999	284453
850	12015	284491
851	12024	284357
852	12033	284227
853	12041	284071
854	12055	284034
855	12064	283900
856	12072	283749
857	12082	283637
858	12109	283935
859	12132	284117
860	12160	284434
861	12180	284567
862	12200	284677
863	12221	284823
864	12238	284886
865	12256	284959
866	12347	286728
867	12386	287280
868	12397	287208
869	12411	287184
870	12421	287054
871	12430	286919
872	12439	286784
873	12452	286738
874	12474	286913
875	12483	286767
876	12498	286772
877	12507	286638
878	12515	286480
879	12523	286331
880	12539	286351
881	12547	286198
882	12555	286049
883	12564	285917
884	12577	285871
885	12587	285769
886	12596	285630
887	12609	285583
888	12620	285501
889	12628	285358
890	12637	285216
891	12650	285176
892	12662	285120
893	12672	285010
894	12682	284900
895	12695	284866
896	12705	284747
897	12714	284625
898	12722	284471
899	12737	284465
900	12745	284324
901	12754	284185
902	12763	284053
903	12776	284013
904	12789	283984
905	12799	283887
906	12816	283931
907	12826	283832
908	12835	283700
909	12845	283579
910	12857	283538
911	12867	283420
912	12876	283289
913	12885	283160
914	12900	283171
915	12910	283072
916	12918	282935
917	12932	282916
918	12943	282818
919	12952	282705
920	12960	282561
921	12972	282502
922	12984	282429
923	12992	282296
924	13001	282159
925	13015	282144
926	13025	282044
927	13033	281899
928	13042	281783
929	13054	281731
930	13064	281627
931	13073	281505
932	13081	281363
933	13098	281417
934	13110	281359
935	13120	281251
936	13135	281250
937	13144	281134
938	13153	281017
939	13161	280879
940	13178	280911
941	13188	280821
942	13198	280713
943	13214	280753
944	13225	280664
945	13233	280535
946	13243	280425
947	13255	280387
948	13268	280345
949	13277	280221
950	13286	280102
951	13301	280107
952	13311	280020
953	13320	279906
954	13338	279960
955	13347	279853
956	13358	279781
957	13369	279707
958	13382	279675
959	13391	279557
960	13402	279473
961	13416	279469
962	13425	279333
963	13434	279227
964	13442	279096
965	13454	279030
966	13465	278957
967	13472	278805
968	13482	278705
969	13495	278672
970	13504	278564
971	13512	278423
972	13520	278291
973	13532	278243
974	13547	278236
975	13557	278149
976	13565	278010
977	13581	278038
978	13589	277911
979	13598	277796
980	13610	277738
981	13620	277656
982	13628	277524
983	13637	277399
984	13646	277294
985	13661	277303
986	13669	277166
987	13677	277046
988	13686	276920
989	13699	276889
990	13708	276789
991	13716	276658
992	13724	276527
993	13737	276481
994	13752	276494
995	13763	276425
996	13777	276424
997	13786	276316
998	13794	276186
999	13802	276056
1000	13816	276040
1001	13825	275934
1002	13834	275813
1003	13842	275683
1004	13853	275629
1005	13863	275536
1006	13871	275408
1007	13880	275290
1008	13888	275159
1009	13901	275143
1010	13910	275037
1011	13918	274910
1012	13931	274883
1013	13940	274777
1014	13948	274650
1015	13957	274533
1016	13966	274424
1017	13983	274469
1018	13991	274353
1019	13999	274229
1020	14012	274198
1021	14024	274156
1022	14033	274035
1023	14041	273916
1024	14055	273909
1025	14064	273811
1026	14073	273695
1027	14081	273581
1028	14089	273456
1029	14106	273500
1030	14115	273402
1031	14123	273273
1032	14140	273327
1033	14151	273256
1034	14162	273184
1035	14179	273238
1036	14195	273278
1037	14211	273311
1038	14226	273307
1039	14235	273214
1040	14248	273192
1041	14258	273098
1042	14268	273007
1043	14276	272898
1044	14289	272867
1045	14303	272857
1046	14313	272772
1047	14326	272753
1048	14338	272696
1049	14346	272577
1050	14355	272486
1051	14365	272389
1052	14379	272383
1053	14388	272280
1054	14396	272165
1055	14409	272146
1056	14419	272061
1057	14427	271945
1058	14435	271826
1059	14447	271781
1060	14458	271714
1061	14467	271605
1062	14475	271492
1063	14483	271376
1064	14500	271415
1065	14508	271297
1066	14516	271182
1067	14529	271163
1068	14538	271065
1069	14546	270949
1070	14556	270864
1071	14567	270798
1072	14579	270762
1073	14587	270650
1074	14596	270539
1075	14610	270542
1076	14621	270477
1077	14629	270362
1078	14638	270270
1079	14652	270253
1080	14661	270160
1081	14670	270055
1082	14679	269958
1083	14690	269906
1084	14702	269868
1085	14712	269776
1086	14720	269662
1087	14732	269623
1088	14741	269532
1089	14750	269424
1090	14759	269333
1091	14774	269351
1092	14782	269244
1093	14792	269159
1094	14817	269346
1095	14826	269253
1096	14835	269157
1097	14847	269129
1098	14860	269101
1099	14868	268990
1100	14877	268884
1101	14886	268787
1102	14900	268789
1103	14908	268676
1104	14917	268591
1105	14931	268576
1106	14940	268481
1107	14949	268385
1108	14957	268277
1109	14966	268181
1110	14980	268170
1111	14987	268050
1112	14995	267942
1113	15010	267947
1114	15019	267859
1115	15027	267754
1116	15036	267650
1117	15044	267543
1118	15059	267551
1119	15068	267460
1120	15076	267357
1121	15090	267352
1122	15100	267285
1123	15108	267163
1124	15117	267071
1125	15130	267048
1126	15140	266986
1127	15148	266879
1128	15157	266778
1129	15169	266744
1130	15182	266714
1131	15190	266613
1132	15199	266516
1133	15212	266500
1134	15222	266423
1135	15231	266331
1136	15239	266235
1137	15255	266254
1138	15264	266163
1139	15273	266084
1140	15284	266032
1141	15296	265995
1142	15307	265926
1143	15317	265861
1144	15338	265980
1145	15350	265933
1146	15359	265855
1147	15372	265837
1148	15382	265767
1149	15390	265659
1150	15399	265565
1151	15418	265648
1152	15427	265563
1153	15436	265471
1154	15451	265483
1155	15466	265505
1156	15479	265475
1157	15495	265506
1158	15515	265604
1159	15524	265523
1160	15536	265491
1161	15546	265407
1162	15554	265317
1163	15563	265225
1164	15577	265211
1165	15586	265126
1166	15594	265031
1167	15603	264932
1168	15618	264953
1169	15626	264850
1170	15634	264747
1171	15642	264647
1172	15655	264627
1173	15666	264562
1174	15675	264478
1175	15683	264381
1176	15698	264395
1177	15708	264317
1178	15718	264252
1179	15729	264205
1180	15740	264144
1181	15748	264040
1182	15757	263955
1183	15771	263960
1184	15782	263904
1185	15791	263819
1186	15801	263749
1187	15817	263790
1188	15826	263695
1189	15834	263602
1190	15843	263509
1191	15857	263517
1192	15866	263433
1193	15875	263345
1194	15884	263249
1195	15898	263253
1196	15908	263180
1197	15916	263090
1198	15931	263105
1199	15943	263061
1200	15951	262966
1201	15959	262864
1202	15974	262877
1203	15982	262789
1204	15991	262690
1205	15999	262595
1206	16010	262548
1207	16019	262472
1208	16028	262374
1209	16036	262280
1210	16046	262219
1211	16058	262188
1212	16068	262123
1213	16077	262038
1214	16085	261941
1215	16103	262007
1216	16112	261922
1217	16122	261852
1218	16142	261949
1219	16152	261883
1220	16161	261803
1221	16174	261782
1222	16183	261705
1223	16191	261610
1224	16200	261526
1225	16213	261512
1226	16225	261471
1227	16233	261379
1228	16241	261280
1229	16255	261274
1230	16264	261197
1231	16272	261095
1232	16280	261008
1233	16293	260985
1234	16303	260923
1235	16311	260828
1236	16320	260739
1237	16334	260738
1238	16345	260697
1239	16355	260626
1240	16364	260548
1241	16382	260615
1242	16391	260543
1243	16401	260477
1244	16415	260478
1245	16430	260482
1246	16440	260421
1247	16455	260433
1248	16465	260378
1249	16474	260289
1250	16483	260214
1251	16497	260215
1252	16506	260144
1253	16515	260063
1254	16523	259968
1255	16539	260003
1256	16548	259915
1257	16557	259841
1258	16566	259762
1259	16587	259872
1260	16596	259799
1261	16611	259802
1262	16624	259790
1263	16633	259715
1264	16642	259642
1265	16656	259642
1266	16666	259579
1267	16675	259494
1268	16685	259427
1269	16704	259511
1270	16714	259444
1271	16722	259361
1272	16742	259443
1273	16752	259382
1274	16761	259313
1275	16775	259313
1276	16785	259251
1277	16796	259201
1278	16812	259238
1279	16827	259246
1280	16836	259179
1281	16845	259096
1282	16860	259102
1283	16869	259039
1284	16878	258956
1285	16887	258881
1286	16905	258941
1287	16917	258904
1288	16927	258848
1289	16940	258842
1290	16949	258759
1291	16959	258697
1292	16967	258614
1293	16985	258663
1294	16994	258594
1295	17003	258522
1296	17024	258623
1297	17033	258540
1298	17042	258469
1299	17065	258612
1300	17075	258544
1301	17084	258468
1302	17098	258465
1303	17108	258406
1304	17118	258346
1305	17132	258350
1306	17143	258309
1307	17153	258246
1308	17162	258174
1309	17177	258186
1310	17187	258127
1311	17197	258063
1312	17210	258054
1313	17223	258037
1314	17234	257986
1315	17243	257917
1316	17257	257916
1317	17267	257855
1318	17275	257775
1319	17284	257695
1320	17298	257696
1321	17311	257681
1322	17321	257616
1323	17335	257620
1324	17345	257566
1325	17355	257507
1326	17367	257471
1327	17385	257529
1328	17393	257450
1329	17402	257379
1330	17416	257376
1331	17428	257352
1332	17439	257303
1333	17449	257241
1334	17466	257288
1335	17477	257238
1336	17486	257168
1337	17502	257205
1338	17512	257144
1339	17522	257081
1340	17539	257124
1341	17549	257069
1342	17559	257007
1343	17568	256933
1344	17581	256922
1345	17590	256855
1346	17599	256776
1347	17612	256771
1348	17624	256744
1349	17633	256658
1350	17641	256582
1351	17657	256604
1352	17668	256560
1353	17676	256484
1354	17686	256421
1355	17699	256410
1356	17708	256340
1357	17717	256258
1358	17725	256179
1359	17739	256181
1360	17750	256131
1361	17759	256061
1362	17767	255984
1363	17782	255988
1364	17791	255923
1365	17799	255832
1366	17812	255818
1367	17823	255782
1368	17832	255714
1369	17842	255654
1370	17858	255686
1371	17871	255674
1372	17883	255644
1373	17893	255582
1374	17908	255608
1375	17918	255553
1376	17929	255508
1377	17948	255576
1378	17959	255530
1379	17970	255487
1380	17985	255505
1381	17994	255437
1382	18004	255378
1383	18018	255377
1384	18032	255377
1385	18042	255326
1386	18056	255325
1387	18068	255296
1388	18076	255223
1389	18087	255180
1390	18103	255210
1391	18113	255153
1392	18122	255079
1393	18136	255082
1394	18145	255009
1395	18153	254934
1396	18163	254873
1397	18178	254888
1398	18188	254829
1399	18196	254749
1400	18205	254678
1401	18220	254696
1402	18229	254633
1403	18239	254570
1404	18248	254501
1405	18263	254516
1406	18271	254433
1407	18279	254359
1408	18288	254287
1409	18303	254297
1410	18312	254231
1411	18321	254167
1412	18335	254159
1413	18345	254108
1414	18354	254042
1415	18363	253980
1416	18380	254023
1417	18391	253980
1418	18399	253901
1419	18412	253883
1420	18423	253850
1421	18431	253770
1422	18440	253697
1423	18452	253675
1424	18463	253629
1425	18471	253552
1426	18480	253486
1427	18488	253404
1428	18505	253439
1429	18514	253376
1430	18524	253318
1431	18540	253347
1432	18549	253288
1433	18558	253224
1434	18567	253156
1435	18581	253147
1436	18590	253089
1437	18599	253021
1438	18613	253017
1439	18626	253009
1440	18636	252951
1441	18645	252897
1442	18662	252929
1443	18672	252884
1444	18682	252834
1445	18696	252826
1446	18709	252820
1447	18719	252761
1448	18727	252681
1449	18744	252727
1450	18753	252655
1451	18761	252585
1452	18769	252509
1453	18782	252496
1454	18791	252431
1455	18800	252357
1456	18816	252386
1457	18827	252347
1458	18836	252278
1459	18846	252229
1460	18867	252325
1461	18878	252287
1462	18887	252225
1463	18901	252227
1464	18910	252165
1465	18920	252103
1466	18928	252036
1467	18943	252043
1468	18951	251974
1469	18962	251923
1470	18975	251916
1471	18986	251881
1472	18994	251804
1473	19004	251745
1474	19023	251813
1475	19032	251752
1476	19041	251692
1477	19049	251613
1478	19065	251647
1479	19074	251576
1480	19083	251508
1481	19091	251439
1482	19106	251450
1483	19114	251370
1484	19123	251311
1485	19138	251331
1486	19148	251271
1487	19157	251212
1488	19166	251151
1489	19183	251181
1490	19193	251134
1491	19202	251070
1492	19217	251082
1493	19226	251030
1494	19235	250962
1495	19244	250904
1496	19256	250878
1497	19266	250827
1498	19275	250761
1499	19283	250690
1500	19297	250689
1501	19307	250639
1502	19316	250569
1503	19324	250503
1504	19338	250498
1505	19347	250443
1506	19356	250374
1507	19365	250307
1508	19383	250369
1509	19393	250323
1510	19403	250263
1511	19415	250245
1512	19425	250191
1513	19434	250133
1514	19443	250072
1515	19456	250056
1516	19467	250021
1517	19475	249947
1518	19483	249878
1519	19499	249896
1520	19509	249848
1521	19517	249784
1522	19526	249712
1523	19541	249725
1524	19549	249661
1525	19558	249594
1526	19568	249547
1527	19581	249536
1528	19589	249460
1529	19597	249391
1530	19606	249322
1531	19624	249385
1532	19634	249327
1533	19642	249256
1534	19656	249255
1535	19668	249235
1536	19677	249175
1537	19685	249103
1538	19699	249106
1539	19710	249066
1540	19718	249000
1541	19727	248930
1542	19741	248937
1543	19750	248872
1544	19759	248819
1545	19768	248756
1546	19783	248771
1547	19792	248710
1548	19800	248641
1549	19812	248614
1550	19825	248601
1551	19834	248549
1552	19844	248498
1553	19858	248498
1554	19870	248479
1555	19878	248410
1556	19887	248347
1557	19899	248328
1558	19910	248281
1559	19918	248210
1560	19927	248156
1561	19942	248175
1562	19951	248110
1563	19960	248047
1564	19968	247979
1565	19989	248071
1566	19998	248012
1567	20007	247951
1568	20023	247971
1569	20031	247903
1570	20040	247844
1571	20048	247774
1572	20064	247798
1573	20073	247743
1574	20082	247680
1575	20090	247617
1576	20108	247662
1577	20116	247596
1578	20126	247541
1579	20139	247534
1580	20152	247533
1581	20163	247497
1582	20177	247497
1583	20188	247459
1584	20197	247401
1585	20206	247342
1586	20220	247346
1587	20229	247285
1588	20238	247225
1589	20246	247162
1590	20261	247171
1591	20274	247159
1592	20283	247103
1593	20292	247047
1594	20304	247033
1595	20314	246984
1596	20323	246925
1597	20335	246907
1598	20347	246880
1599	20356	246826
1600	20365	246769
1601	20379	246768
1602	20389	246724
1603	20398	246665
1604	20408	246617
1605	20424	246643
1606	20433	246593
1607	20443	246543
1608	20452	246488
1609	20470	246534
1610	20479	246478
1611	20508	246657
1612	20518	246612
1613	20528	246564
1614	20541	246562
1615	20552	246522
1616	20560	246462
1617	20570	246418
1618	20586	246435
1619	20595	246388
1620	20606	246347
1621	20620	246356
1622	20630	246305
1623	20638	246238
1624	20648	246193
1625	20661	246190
1626	20672	246146
1627	20680	246081
1628	20689	246025
1629	20701	246010
1630	20713	245988
1631	20722	245932
1632	20731	245866
1633	20746	245883
1634	20754	245820
1635	20764	245766
1636	20772	245704
1637	20790	245756
1638	20799	245694
1639	20807	245631
1640	20820	245624
1641	20831	245591
1642	20840	245530
1643	20851	245498
1644	20865	245504
1645	20877	245482
1646	20887	245442
1647	20903	245461
1648	20917	245462
1649	20929	245446
1650	20944	245455
1651	20953	245408
1652	20962	245345
1653	20972	245302
1654	20987	245316
1655	20995	245246
1656	21003	245182
1657	21016	245178
1658	21027	245148
1659	21036	245090
1660	21046	245044
1661	21054	244979
1662	21068	244974
1663	21076	244912
1664	21084	244850
1665	21093	244796
1666	21106	244786
1667	21118	244766
1668	21128	244721
1669	21142	244723
1670	21153	244689
1671	21162	244629
1672	21173	244600
1673	21190	244645
1674	21201	244613
